id,date,open,high,low,close,volume,market_cap,crypto_id
2963,2022-10-27,20772.8,20854,20255.4,20285.8,20286,49625110402,1
2964,2022-10-28,20288,20725,20086.1,20595.4,20595,43994715910,1
2965,2022-10-29,20595.1,20988.4,20566.5,20818.5,20818,40369840645,1
2966,2022-10-30,20818,20917,20547.5,20635.6,20636,31486345556,1
2967,2022-10-31,20633.7,20795.3,20287.5,20495.8,20496,45668466815,1
2968,2022-11-01,20494.9,20647.3,20359.8,20485.3,20485,39819303159,1
2969,2022-11-02,20483,20742.8,20087.1,20159.5,20160,55552169483,1
2970,2022-11-03,20162.7,20382.1,20086.2,20210,20210,43228750179,1
2971,2022-11-04,20208.8,21209.6,20188,21147.2,21147,64072727950,1
2972,2022-11-05,21144.8,21446.9,21097.6,21282.7,21283,37846047609,1
2973,2022-11-06,21285.1,21345.4,20920.2,20926.5,20926,35082693210,1
2974,2022-11-07,20924.6,21053.2,20490,20602.8,20603,53510852236,1
2975,2022-11-08,20600.7,20664.6,17603.5,18541.3,18541,1.18992E+11,1
2976,2022-11-09,18543.8,18590.5,15682.7,15880.8,15881,1.02905E+11,1
2977,2022-11-10,15883.2,18054.3,15834,17586.8,17587,83202283721,1
2978,2022-11-11,17583.3,17650.9,16543.5,17034.3,17034,55871616488,1
2979,2022-11-12,17036.9,17066.7,16651.8,16799.2,16799,29717699419,1
2980,2022-11-13,16799.7,16920.8,16320.6,16353.4,16353,27209183682,1
2981,2022-11-14,16352,17109.3,15872.9,16618.2,16618,49630243054,1
2982,2022-11-15,16617.5,17052,16542.6,16884.6,16885,36599436183,1
2983,2022-11-16,16884.3,16960.3,16430.1,16669.4,16669,33925512989,1
2984,2022-11-17,16670.4,16726.4,16460.7,16687.5,16688,27868914022,1
2985,2022-11-18,16687.9,16947.1,16564.6,16697.8,16698,26862218609,1
2986,2022-11-19,16696.2,16797.9,16570.4,16711.5,16712,16106223492,1
2987,2022-11-20,16712.9,16746.8,16248.7,16291.8,16292,21313378652,1
2988,2022-11-21,16291.2,16291.2,15599,15787.3,15787,37429485518,1
2989,2022-11-22,15782.3,16253,15656.6,16189.8,16190,30726828760,1
2990,2022-11-23,16195.6,16638.2,16170.5,16610.7,16611,32958875628,1
2991,2022-11-24,16611.6,16771.5,16501.8,16604.5,16604,26129037414,1
2992,2022-11-25,16602.3,16603.3,16388.4,16521.8,16522,18678255976,1
2993,2022-11-26,16521.6,16666.9,16416.2,16464.3,16464,18000008764,1
2994,2022-11-27,16463.9,16594.4,16437,16444.6,16445,20443898509,1
2995,2022-11-28,16440.2,16482.9,16054.5,16217.3,16217,27743025156,1
2996,2022-11-29,16217.6,16522.3,16139.4,16445,16445,23581685468,1
2997,2022-11-30,16445.5,17190.9,16445.5,17168.6,17169,29523576583,1
2998,2022-12-01,17168,17197.5,16888.4,16967.1,16967,22895392882,1
2999,2022-12-02,16968.7,17088.7,16877.9,17088.7,17089,19539705127,1
3000,2022-12-03,17090.1,17116,16888.1,16908.2,16908,16217776704,1
3001,2022-12-04,16908.2,17157.8,16903.4,17130.5,17130,16824520830,1
3002,2022-12-05,17128.9,17378.2,16922.4,16974.8,16975,22209086834,1
3003,2022-12-06,16975.2,17091.9,16939.9,17089.5,17090,19889922369,1
3004,2022-12-07,17089.5,17109.4,16750.6,16848.1,16848,19675404389,1
3005,2022-12-08,16847.3,17267.9,16788.8,17233.5,17233,20496603770,1
3006,2022-12-09,17232.1,17280.5,17100.8,17133.2,17133,20328426366,1
3007,2022-12-10,17134.2,17216.8,17120.7,17128.7,17129,12706781969,1
3008,2022-12-11,17129.7,17245.6,17091.8,17104.2,17104,14122486832,1
3009,2022-12-12,17102.5,17212.6,16899.4,17206.4,17206,19617581341,1
3010,2022-12-13,17206.4,17930.1,17111.8,17781.3,17781,26634741631,1
3011,2022-12-14,17782.1,18318.5,17739.5,17815.7,17816,25534481470,1
3012,2022-12-15,17813.6,17846.7,17322.6,17364.9,17365,20964448341,1
3013,2022-12-16,17364.5,17505.5,16584.7,16647.5,16647,24031608960,1
3014,2022-12-17,16647,16800.6,16614,16795.1,16795,14463581825,1
3015,2022-12-18,16795.6,16815.4,16697.8,16758,16758,10924354698,1
3016,2022-12-19,16759,16807.5,16398.1,16439.7,16440,17221074814,1
3017,2022-12-20,16441.8,17013,16427.9,16906.3,16906,22722096615,1
3018,2022-12-21,16904.5,16916.8,16755.9,16817.5,16818,14882945045,1
3019,2022-12-22,16818.4,16866.7,16592.4,16830.3,16830,16441573050,1
3020,2022-12-23,16829.6,16905.2,16794.5,16797,16797,15329265213,1
3021,2022-12-24,16797,16864.7,16793.5,16847.8,16848,9744636213,1
3022,2022-12-25,16847.5,16860.6,16755.3,16842,16842,11656379938,1
3023,2022-12-26,16842.2,16920.1,16812.4,16919.8,16920,11886957804,1
3024,2022-12-27,16919.3,16959.8,16642.1,16717.2,16717,15748580239,1
3025,2022-12-28,16716.4,16768.2,16497.6,16552.6,16553,17005713920,1
3026,2022-12-29,16552.3,16651.8,16508.7,16642.3,16642,14472237479,1
3027,2022-12-30,16641.3,16643.4,16408.5,16602.6,16603,15929162910,1
3028,2022-12-31,16603.7,16629,16517.5,16547.5,16547,11239186456,1
3029,2023-01-01,16547.9,16630.4,16521.2,16625.1,16625,9244361700,1
3030,2023-01-02,16625.5,16759.3,16572.2,16688.5,16688,12097775227,1
3031,2023-01-03,16688.8,16760.4,16622.4,16679.9,16680,13903079207,1
3032,2023-01-04,16680.2,16964.6,16667.8,16863.2,16863,18421743322,1
3033,2023-01-05,16863.5,16884,16790.3,16836.7,16837,13692758566,1
3034,2023-01-06,16836.5,16992,16716.4,16952,16952,14413662913,1
3035,2023-01-07,16952.1,16975,16914.2,16955.1,16955,7714767174,1
3036,2023-01-08,16954.1,17091.1,16924.1,17091.1,17091,9768827914,1
3037,2023-01-09,17094,17390,17094,17196.6,17197,18624736866,1
3038,2023-01-10,17192.9,17484.7,17163,17446.3,17446,15808338949,1
3039,2023-01-11,17446.4,17934.9,17338,17934.9,17935,18372283782,1
3040,2023-01-12,18117.6,19030.1,17995.2,18869.6,18870,34971338710,1
3041,2023-01-13,18868.9,19964.3,18753.2,19909.6,19910,29225029694,1
3042,2023-01-14,19910.5,21075.1,19907.8,20976.3,20976,38967784639,1
3043,2023-01-15,20977.5,20993.7,20607,20880.8,20881,19298407543,1
3044,2023-01-16,20882.2,21360.9,20715.7,21169.6,21170,26792494050,1
3045,2023-01-17,21175.8,21438.7,20978.5,21161.5,21162,24999983362,1
3046,2023-01-18,21161.1,21564.5,20541.5,20688.8,20689,30005625418,1
3047,2023-01-19,20686.7,21163,20685.4,21086.8,21087,21152848261,1
3048,2023-01-20,21085.4,22692.4,20919.1,22676.6,22677,28799154319,1
3049,2023-01-21,22677.4,23282.3,22511.8,22777.6,22778,32442278429,1
3050,2023-01-22,22778,23056.7,22387.9,22720.4,22720,24746386230,1
3051,2023-01-23,22721.1,23126.5,22654.3,22934.4,22934,26518700512,1
3052,2023-01-24,22929.6,23134,22549.7,22636.5,22636,26405069715,1
3053,2023-01-25,22639.3,23722.1,22406.1,23117.9,23118,30685366709,1
3054,2023-01-26,23109,23237.1,22911.4,23032.8,23033,26357839322,1
3055,2023-01-27,23030.7,23417.7,22654.6,23078.7,23079,25383335641,1
3056,2023-01-28,23080,23165.9,22908.8,23031.1,23031,14712928379,1
3057,2023-01-29,23031.4,23919.9,22985.1,23774.6,23775,27423687259,1
3058,2023-01-30,23774.6,23789.3,22657.6,22840.1,22840,27205595568,1
3059,2023-01-31,22840.8,23225,22765.6,23139.3,23139,22837828665,1
3060,2023-02-01,23137.8,23764.5,22877.8,23723.8,23724,26683255504,1
3061,2023-02-02,23720.8,24167.2,23468.6,23471.9,23472,32066936882,1
3062,2023-02-03,23469.4,23678.1,23280,23449.3,23449,27083066007,1
3063,2023-02-04,23446.3,23556.9,23291.8,23331.8,23332,15639298538,1
3064,2023-02-05,23332.2,23423.4,22841.8,22955.7,22956,19564262605,1
3065,2023-02-06,22954,23119.3,22692,22760.1,22760,23825006542,1
3066,2023-02-07,22757.3,23311,22756.3,23264.3,23264,27187964471,1
3067,2023-02-08,23263.4,23368,22731.1,22939.4,22939,25371367758,1
3068,2023-02-09,22946.6,22996.4,21774,21819,21819,32572572185,1
3069,2023-02-10,21819,21941.2,21539.4,21651.2,21651,27078406594,1
3070,2023-02-11,21651.8,21891.4,21618.4,21870.9,21871,16356226232,1
3071,2023-02-12,21870.9,22061,21682.8,21788.2,21788,17821046406,1
3072,2023-02-13,21787,21898.4,21460.1,21808.1,21808,23918742607,1
3073,2023-02-14,21801.8,22293.1,21632.4,22220.8,22221,26792596581,1
3074,2023-02-15,22220.6,24307.8,22082.8,24307.8,24308,32483312909,1
3075,2023-02-16,24307.3,25134.1,23602.5,23623.5,23623,39316664596,1
3076,2023-02-17,23621.3,24924,23460.8,24565.6,24566,41358451255,1
3077,2023-02-18,24565.3,24798.8,24468.4,24641.3,24641,19625427158,1
3078,2023-02-19,24640,25093.1,24327.6,24327.6,24328,25555105670,1
3079,2023-02-20,24336.6,25020.5,23927.9,24829.1,24829,28987376573,1
3080,2023-02-21,24833,25126.9,24200.4,24436.4,24436,31252098714,1
3081,2023-02-22,24437.4,24472.3,23644.3,24188.8,24189,30199996781,1
3082,2023-02-23,24190.7,24572.1,23693.9,23947.5,23947,30476264066,1
3083,2023-02-24,23946,24103.7,23007.1,23198.1,23198,26811744928,1
3084,2023-02-25,23200.1,23210.2,22861.6,23175.4,23175,16100721565,1
3085,2023-02-26,23174.2,23654.4,23084.2,23561.2,23561,16644534842,1
3086,2023-02-27,23561.5,23857.9,23205.9,23522.9,23523,22660763494,1
3087,2023-02-28,23521.8,23585.4,23077.7,23147.4,23147,20535363434,1
3088,2023-03-01,23150.9,23880.6,23088.6,23646.6,23647,24662841200,1
3089,2023-03-02,23647,23739.1,23245,23475.5,23475,20386398516,1
3090,2023-03-03,23476.6,23479.3,22213.2,22362.7,22363,26062404610,1
3091,2023-03-04,22362.9,22405.2,22199,22353.3,22353,11166012913,1
3092,2023-03-05,22354.1,22613.7,22307.1,22435.5,22436,13317001733,1
3093,2023-03-06,22436.8,22584.3,22331.3,22429.8,22430,17353192895,1
3094,2023-03-07,22428.3,22527.4,22011.3,22219.8,22220,22765452204,1
3095,2023-03-08,22216.4,22268.9,21708.1,21718.1,21718,22536575684,1
3096,2023-03-09,21720.1,21802.7,20210.3,20363,20363,30364664171,1
3097,2023-03-10,20367,20370.6,19628.3,20187.2,20187,39578257695,1
3098,2023-03-11,20187.9,20792.5,20068.7,20632.4,20632,30180288176,1
3099,2023-03-12,20628,22185,20448.8,22163.9,22164,29279035521,1
3100,2023-03-13,22156.4,24550.8,21918.2,24197.5,24198,49466362688,1
3101,2023-03-14,24201.8,26514.7,24081.2,24746.1,24746,54622230164,1
3102,2023-03-15,24770.9,25240.6,23964.9,24376,24376,43655701450,1
3103,2023-03-16,24373.5,25190.3,24225.1,25052.8,25053,33866061747,1
3104,2023-03-17,25055.1,27787.8,24955.2,27423.9,27424,50730261335,1
3105,2023-03-18,27448.1,27726,26636.3,26965.9,26966,35723036817,1
3106,2023-03-19,26969.5,28440.6,26907.7,28038.7,28039,37769448859,1
3107,2023-03-20,28041.6,28527.7,27242.9,27767.2,27767,44774027664,1
3108,2023-03-21,27768.4,28439.6,27439.6,28175.8,28176,36102192830,1
3109,2023-03-22,28158.7,28803.3,26760,27307.4,27307,33382021890,1
3110,2023-03-23,27302,28729.8,27183.4,28334,28334,24220433689,1
3111,2023-03-24,28324.1,28388.4,27039.3,27493.3,27493,25980310960,1
3112,2023-03-25,27487.3,27791.8,27196.2,27494.7,27495,13383005987,1
3113,2023-03-26,27495.5,28178.1,27445,27994.3,27994,13878363192,1
3114,2023-03-27,27994.1,28037.9,26606.7,27139.9,27140,18188895178,1
3115,2023-03-28,27132.9,27460.7,26677.8,27268.1,27268,17783600385,1
3116,2023-03-29,27267,28619.5,27259.7,28348.4,28348,20684945906,1
3117,2023-03-30,28350.1,29159.9,27720.2,28033.6,28034,22435349951,1
3118,2023-03-31,28032.3,28639.9,27583.7,28478.5,28478,19001327598,1
3119,2023-04-01,28473.3,28802.5,28297.2,28411,28411,10876469901,1
3120,2023-04-02,28462.8,28519,27884.1,28199.3,28199,12284641999,1
3121,2023-04-03,28183.1,28475.6,27276.7,27790.2,27790,19556501327,1
3122,2023-04-04,27795.3,28433.7,27681.3,28168.1,28168,15284538859,1
3123,2023-04-05,28169.7,28739.2,27843.8,28178,28178,17052315986,1
3124,2023-04-06,28175.2,28178.4,27738.8,28044.1,28044,13837809380,1
3125,2023-04-07,28039,28111.6,27794,27925.9,27926,10861680497,1
3126,2023-04-08,27920.5,28159.9,27883.4,27947.8,27948,9373255556,1
3127,2023-04-09,27952.4,28532.8,27828.5,28333.1,28333,12175322951,1
3128,2023-04-10,28336,29771.5,28189.3,29653,29653,19282400094,1
3129,2023-04-11,29653.7,30509.1,29609.3,30235.1,30235,20121259843,1
3130,2023-04-12,30231.6,30462.5,29725.6,30139.1,30139,18651929926,1
3131,2023-04-13,29892.7,30539.8,29878.6,30399.1,30399,17487721001,1
3132,2023-04-14,30409.6,31005.6,30044.5,30485.7,30486,22659995079,1
3133,2023-04-15,30490.8,30601.7,30245.9,30318.5,30318,11940685378,1
3134,2023-04-16,30316,30555.5,30157.8,30315.4,30315,12854816417,1
3135,2023-04-17,30317.1,30319.2,29275.4,29445,29445,17872186762,1
3136,2023-04-18,29449.1,30470.3,29154.8,30397.6,30398,19480529496,1
3137,2023-04-19,30394.2,30411.1,28669.9,28822.7,28823,24571565421,1
3138,2023-04-20,28823.7,29076.4,28037.3,28246,28246,21340360360,1
3139,2023-04-21,28249.2,28350,27177.4,27276.9,27277,20759504330,1
3140,2023-04-22,27265.9,27872.1,27169.6,27817.5,27818,13125734602,1
3141,2023-04-23,27816.1,27820.2,27400.3,27591.4,27591,12785446832,1
3142,2023-04-24,27591.7,27980,27070.8,27525.3,27525,17703288330,1
3143,2023-04-25,27514.9,28371.1,27207.9,28307.6,28308,17733373139,1
3144,2023-04-26,28300.1,29995.8,27324.5,28422.7,28423,31854242019,1
3145,2023-04-27,28428.5,29871.5,28402.9,29473.8,29474,27153445027,1
3146,2023-04-28,29481,29572.8,28929.6,29340.3,29340,17544464887,1
3147,2023-04-29,29336.6,29452.5,29088,29248.5,29248,10662634333,1
3148,2023-04-30,29245.5,29952,29114,29268.8,29269,14652199272,1
3149,2023-05-01,29227.1,29329.9,27680.8,28091.6,28092,18655599976,1
3150,2023-05-02,28087.2,28881.3,27924.1,28680.5,28681,16432924527,1
3151,2023-05-03,28680.5,29259.5,28178.4,29006.3,29006,19122972518,1
3152,2023-05-04,29031.3,29353.2,28694,28847.7,28848,15548678514,1
3153,2023-05-05,28851.5,29668.9,28845.5,29534.4,29534,17936566518,1
3154,2023-05-06,29538.9,29820.1,28469,28904.6,28905,15913866714,1
3155,2023-05-07,28901.6,29157.5,28441.4,28455,28455,11301355486,1
3156,2023-05-08,28450.5,28663.3,27310.1,27694.3,27694,19122903752,1
3157,2023-05-09,27695.1,27821.4,27375.6,27658.8,27659,14128593256,1
3158,2023-05-10,27654.6,28322.7,26883.7,27621.8,27622,20656025026,1
3159,2023-05-11,27621.1,27621.9,26781.8,27000.8,27001,16724343943,1
3160,2023-05-12,26987.7,27055.6,25878.4,26805,26805,19313599897,1
3161,2023-05-13,26807.8,27030.5,26710.9,26784.1,26784,9999171605,1
3162,2023-05-14,26789,27151,26661.4,26930.6,26931,10014858959,1
3163,2023-05-15,26931.4,27646.3,26766.1,27192.7,27193,14413231792,1
3164,2023-05-16,27171.5,27299.3,26878.9,27036.7,27037,12732238816,1
3165,2023-05-17,27035.5,27465.9,26600.1,27398.8,27399,15140006925,1
3166,2023-05-18,27401.7,27466.5,26415.1,26832.2,26832,15222938600,1
3167,2023-05-19,26826.8,27128.6,26700.2,26890.1,26890,11258983301,1
3168,2023-05-20,26888.8,27155.2,26843.3,27129.6,27130,7044911360,1
3169,2023-05-21,27118.4,27265.9,26706.9,26753.8,26754,8647416921,1
3170,2023-05-22,26749.9,27045.7,26549.7,26851.3,26851,11056770492,1
3171,2023-05-23,26856,27434.7,26816.2,27225.7,27226,13697203143,1
3172,2023-05-24,27224.6,27224.6,26106.6,26334.8,26335,16299104428,1
3173,2023-05-25,26329.5,26591.5,25890.6,26476.2,26476,13851122697,1
3174,2023-05-26,26474.2,26916.7,26343.9,26719.3,26719,12711619225,1
3175,2023-05-27,26720.2,26888.9,26621.1,26868.4,26868,7892015141,1
3176,2023-05-28,26871.2,28193.4,26802.8,28085.6,28086,14545229578,1
3177,2023-05-29,28075.6,28432,27563.9,27745.9,27746,15181308984,1
3178,2023-05-30,27745.1,28044.8,27588.5,27702.3,27702,13251081851,1
3179,2023-05-31,27700.5,27831.7,26866.5,27219.7,27220,15656371534,1
3180,2023-06-01,27218.4,27346.1,26671.7,26820,26820,14678970415,1
3181,2023-06-02,26824.6,27303.9,26574.6,27249.6,27250,14837415000,1
3182,2023-06-03,27252.3,27317.1,26958,27075.1,27075,8385597470,1
3183,2023-06-04,27075.1,27407,26968.2,27119.1,27119,9360912318,1
3184,2023-06-05,27123.1,27130,25445.2,25760.1,25760,21513292646,1
3185,2023-06-06,25732.1,27313.8,25434.9,27238.8,27239,21929670693,1
3186,2023-06-07,27235.7,27332.2,26147,26346,26346,19530045082,1
3187,2023-06-08,26347.7,26797.5,26246.7,26508.2,26508,11904824295,1
3188,2023-06-09,26505.9,26770.3,26339.3,26480.4,26480,11015551640,1
3189,2023-06-10,26481.8,26531,25501.8,25851.2,25851,19872933189,1
3190,2023-06-11,25854,26203.4,25669,25940.2,25940,10732609603,1
3191,2023-06-12,25934.3,26087.9,25675.2,25902.5,25903,11677889997,1
3192,2023-06-13,25902.9,26376.4,25728.4,25918.7,25919,14143474486,1
3193,2023-06-14,25920.3,26041.8,24902.2,25124.7,25125,14265717766,1
3194,2023-06-15,25121.7,25735.3,24797.2,25576.4,25576,15837384409,1
3195,2023-06-16,25575.3,26463.2,25245.4,26327.5,26327,16324646965,1
3196,2023-06-17,26328.7,26769.4,26174.5,26510.7,26511,11090276850,1
3197,2023-06-18,26510.5,26675.9,26325.9,26336.2,26336,9565695129,1
3198,2023-06-19,26335.4,26984.6,26312.8,26851,26851,12826986222,1
3199,2023-06-20,26841.7,28389,26668.8,28327.5,28327,22211859147,1
3200,2023-06-21,28311.3,30737.3,28283.4,30027.3,30027,33346760979,1
3201,2023-06-22,29995.9,30496,29679.2,29912.3,29912,20653160491,1
3202,2023-06-23,29896.4,31389.5,29845.2,30695.5,30695,24115570085,1
3203,2023-06-24,30708.7,30804.1,30290.1,30548.7,30549,12147822496,1
3204,2023-06-25,30545.2,31041.3,30327.9,30480.3,30480,12703464114,1
3205,2023-06-26,30480.5,30636,29955.7,30271.1,30271,16493186997,1
3206,2023-06-27,30274.3,31006.8,30236.7,30688.2,30688,16428827944,1
3207,2023-06-28,30696.6,30703.3,29921.8,30086.2,30086,14571500779,1
3208,2023-06-29,30086.2,30796.2,30057.2,30445.4,30445,13180860821,1
3209,2023-06-30,30441.4,31256.9,29600.3,30477.3,30477,26387306197,1
3210,2023-07-01,30471.8,30641.3,30328.9,30590.1,30590,9086606733,1
3211,2023-07-02,30587.3,30766.1,30264,30620.8,30621,10533418042,1
3212,2023-07-03,30624.5,31375.6,30586.5,31156.4,31156,15271884873,1
3213,2023-07-04,31156.9,31325.2,30659.4,30777.6,30778,12810828427,1
3214,2023-07-05,30778.7,30877.3,30225.6,30514.2,30514,12481622280,1
3215,2023-07-06,30507.2,31460.1,29892.2,29909.3,29909,21129219509,1
3216,2023-07-07,29908,30434.6,29777.3,30342.3,30342,13384770155,1
3217,2023-07-08,30346.9,30374.4,30080.2,30292.5,30293,7509378699,1
3218,2023-07-09,30291.6,30427.6,30085.6,30171.2,30171,7903327692,1
3219,2023-07-10,30172.4,31026.1,29985.4,30414.5,30414,14828209155,1
3220,2023-07-11,30417.6,30788.3,30358.1,30621,30621,12151839152,1
3221,2023-07-12,30622.2,30960,30228.8,30391.6,30392,14805659717,1
3222,2023-07-13,30387.5,31814.5,30268.4,31476,31476,23686079548,1
3223,2023-07-14,31474.7,31582.3,29966.4,30334.1,30334,20917902660,1
3224,2023-07-15,30331.8,30407.8,30263.5,30295.8,30296,8011667756,1
3225,2023-07-16,30297.5,30437.6,30089.7,30249.1,30249,8516564470,1
3226,2023-07-17,30249.6,30336.4,29685.8,30145.9,30146,13240156074,1
3227,2023-07-18,30147.1,30233.7,29556.4,29856.6,29857,13138897269,1
3228,2023-07-19,29862,30184.2,29794.3,29913.9,29914,12128602812,1
3229,2023-07-20,29915.2,30195.5,29638.1,29792,29792,14655207121,1
3230,2023-07-21,29805.1,30046,29733.9,29908.7,29909,10972789818,1
3231,2023-07-22,29908.7,29991.6,29664.1,29771.8,29772,7873300598,1
3232,2023-07-23,29790.1,30330.6,29741.5,30084.5,30085,9220145050,1
3233,2023-07-24,30081.7,30093.4,28934.3,29176.9,29177,15395817395,1
3234,2023-07-25,29179,29353.2,29062.4,29227.4,29227,10266772793,1
3235,2023-07-26,29225.8,29675.6,29113.9,29355,29355,13497554655,1
3236,2023-07-27,29353.8,29561,29099.4,29210.7,29211,10770779217,1
3237,2023-07-28,29212.2,29521.5,29125.8,29319.2,29319,11218474952,1
3238,2023-07-29,29319.4,29396.8,29264.2,29356.9,29357,6481775959,1
3239,2023-07-30,29357.1,29443.2,29059.5,29275.3,29275,8678454527,1
3240,2023-07-31,29278.3,29489.9,29131.6,29230.1,29230,11656781982,1
3241,2023-08-01,29230.9,29675.7,28657,29675.7,29676,18272392391,1
3242,2023-08-02,29704.1,29988,28946.5,29152,29152,19212655598,1
3243,2023-08-03,29161.8,29375.7,28959.5,29178.7,29179,12780357746,1
3244,2023-08-04,29174.4,29302.1,28885.3,29074.1,29074,12036639988,1
3245,2023-08-05,29075.4,29102.5,28957.8,29042.1,29042,6598366353,1
3246,2023-08-06,29043.7,29160.8,28963.8,29041.9,29042,7269806994,1
3247,2023-08-07,29038.5,29244.3,28724.1,29180.6,29181,13618163710,1
3248,2023-08-08,29180,30176.8,29113.8,29765.5,29765,17570561357,1
3249,2023-08-09,29766.7,30093.4,29376.8,29561.5,29561,18379521213,1
3250,2023-08-10,29564,29688.6,29354.4,29429.6,29430,11865344789,1
3251,2023-08-11,29424.9,29517.8,29253.5,29397.7,29398,10195168197,1
3252,2023-08-12,29399.8,29465.1,29357.6,29416,29416,6194358008,1
3253,2023-08-13,29416.6,29441.4,29265.8,29282.9,29283,7329897180,1
3254,2023-08-14,29283.3,29660.3,29124.1,29408.4,29408,14013695304,1
3255,2023-08-15,29408,29439.1,29088.9,29170.3,29170,12640195779,1
3256,2023-08-16,29169.1,29222,28701.8,28701.8,28702,14949271904,1
3257,2023-08-17,28699.8,28745.9,25409.1,26664.6,26665,31120851211,1
3258,2023-08-18,26636.1,26808.2,25668.9,26049.6,26050,24026236529,1
3259,2023-08-19,26047.8,26249.4,25802.4,26096.2,26096,10631443812,1
3260,2023-08-20,26096.9,26260.7,26004.3,26189.6,26190,9036580420,1
3261,2023-08-21,26188.7,26220.2,25846.1,26124.1,26124,13371557893,1
3262,2023-08-22,26130.7,26135.5,25520.7,26031.7,26032,14503820706,1
3263,2023-08-23,26040.5,26786.9,25805,26431.6,26432,16985265785,1
3264,2023-08-24,26431.5,26554.9,25914.9,26162.4,26162,12871532023,1
3265,2023-08-25,26163.7,26248.1,25786.8,26047.7,26048,12406045118,1
3266,2023-08-26,26047.2,26107.4,25983.9,26008.5,26008,6034817316,1
3267,2023-08-27,26008.2,26165.4,25965.1,26089.7,26090,6913768611,1
3268,2023-08-28,26089.6,26198.6,25880.6,26106.2,26106,11002805166,1
3269,2023-08-29,26102.5,28089.3,25912.6,27727.4,27727,29368391712,1
3270,2023-08-30,27726.1,27760.2,27069.2,27297.3,27297,16343655235,1
3271,2023-08-31,27301.9,27456.1,25752.9,25931.5,25931,20181001451,1
3272,2023-09-01,25934,26125.9,25362.6,25800.7,25801,17202862221,1
3273,2023-09-02,25800.9,25970.3,25753.1,25868.8,25869,10100387473,1
3274,2023-09-03,25869.5,26087.1,25817,25969.6,25970,8962524523,1
3275,2023-09-04,25968.2,26081.5,25657,25812.4,25812,10680635106,1
3276,2023-09-05,25815,25858.4,25590,25780,25780,11094740040,1
3277,2023-09-06,25783.9,25953,25404.4,25753.2,25753,12752705327,1
3278,2023-09-07,25748.3,26409.3,25608.2,26240.2,26240,11088307100,1
3279,2023-09-08,26245.2,26414,25677.5,25905.7,25906,10817356400,1
3280,2023-09-09,25905.4,25922,25810.5,25895.7,25896,5481314132,1
3281,2023-09-10,25895.2,25978.1,25640.3,25832.2,25832,7899553047,1
3282,2023-09-11,25831.7,25883.9,24930.3,25162.7,25163,14600006467,1
3283,2023-09-12,25160.7,26451.9,25133.1,25833.3,25833,18657279324,1
3284,2023-09-13,25837.6,26376.1,25781.1,26228.3,26228,13072077070,1
3285,2023-09-14,26228.3,26774.6,26171.5,26539.7,26540,13811359124,1
3286,2023-09-15,26533.8,26840.5,26240.7,26608.7,26609,11479735788,1
3287,2023-09-16,26606.2,26754.8,26473.9,26568.3,26568,7402031417,1
3288,2023-09-17,26567.9,26618,26445.1,26534.2,26534,6774210670,1
3289,2023-09-18,26533,27414.7,26415.5,26754.3,26754,15615339655,1
3290,2023-09-19,26760.9,27488.8,26681.6,27211.1,27211,13807690550,1
3291,2023-09-20,27210.2,27379.5,26864.1,27132,27132,13281116604,1
3292,2023-09-21,27129.8,27152.9,26389.3,26567.6,26568,13371443708,1
3293,2023-09-22,26564.1,26726.1,26495.5,26579.6,26580,10578746709,1
3294,2023-09-23,26578.6,26634.2,26520.5,26579.4,26579,7404700301,1
3295,2023-09-24,26579.4,26716.1,26221.1,26256.8,26257,8192867686,1
3296,2023-09-25,26253.8,26421.5,26011.5,26298.5,26298,11997833257,1
3297,2023-09-26,26294.8,26389.9,26090.7,26217.2,26217,9985498161,1
3298,2023-09-27,26209.5,26817.8,26111.5,26352.7,26353,11718380997,1
3299,2023-09-28,26355.8,27259.5,26327.3,27021.5,27022,14079002707,1
3300,2023-09-29,27024.8,27225.9,26721.8,26911.7,26912,10396435377,1
3301,2023-09-30,26911.7,27091.8,26889,26967.9,26968,5331172801,1
3302,2023-10-01,26967.4,28047.2,26965.1,27983.8,27984,9503917434,1
3303,2023-10-02,27976.8,28494.5,27347.8,27530.8,27531,19793041322,1
3304,2023-10-03,27508.3,27667.2,27216,27430,27430,11407814187,1
3305,2023-10-04,27429.1,27826.7,27248.1,27799.4,27799,11143355314,1
3306,2023-10-05,27798.6,28091.9,27375.6,27415.9,27416,11877253670,1
3307,2023-10-06,27412.1,28252.5,27215.6,27946.6,27947,13492391599,1
3308,2023-10-07,27946.8,28028.1,27870.4,27968.8,27969,6553044316,1
3309,2023-10-08,27971.7,28102.2,27740.7,27935.1,27935,7916875290,1
3310,2023-10-09,27934.5,27989.5,27302.6,27583.7,27584,12007668568,1
3311,2023-10-10,27589.2,27715.8,27301.7,27391,27391,9973350678,1
3312,2023-10-11,27392.1,27474.1,26561.1,26873.3,26873,13648094333,1
3313,2023-10-12,26873.3,26921.4,26558.3,26756.8,26757,9392909295,1
3314,2023-10-13,26752.9,27092.7,26686.3,26862.4,26862,15165312851,1
3315,2023-10-14,26866.2,26969,26814.6,26861.7,26862,5388116782,1
3316,2023-10-15,26858,27289.2,26817.9,27159.7,27160,7098201980,1
3317,2023-10-16,27162.6,29448.1,27130.5,28519.5,28519,27833876539,1
3318,2023-10-17,28522.1,28618.8,28110.2,28415.7,28416,14872527508,1
